gate_name	gate_suffix	block_size	partitions	ntro_partitions	threshold	gridsynth_time	ntro_time	control_dist	gridsynth_dist	ntro_dist	og_t	og_cliff	og_rz	gridsynth_t	gridsynth_cliff	int_rz	opt_t	opt_cliff	timestamp
QFTAdd8	before	4	476	-1	0.001	21.701809252999738	42.36384187100066	7.194917084341057e-08	0.00029579045628447265	0.0004377538126305591	0	200	276	14467	22671	214	11911	18879	2025-04-16T21:51:51.984118
QFTAdd8	after	4	322	-1	0.001	12.500729205000425	23.353340246999323	9.30225951822905e-08	0.0005967423539561256	0.0005922831345145374	0	200	122	5941	9471	116	5921	9444	2025-04-16T21:57:38.926833
QFTAdd64	before	4	10798	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-16T21:57:42.279812	Skipping circuit QFTAdd64_before because it required too tight an error threshold 9.260974254491572e-08 considering a threshold of 0.001 and 10798 partitions
QFTAdd64	after	4	6784	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-16T21:57:44.905031	Skipping circuit QFTAdd64_after because it required too tight an error threshold 1.474056603773585e-07 considering a threshold of 0.001 and 6784 partitions
QFTAdd512	before	4	94574	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:27:05.644072	Skipping circuit QFTAdd512_before because it required too tight an error threshold 1.0573730623638633e-08 considering a threshold of 0.001 and 94574 partitions
QFTAdd512	after	4	59200	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:29:53.134494	Skipping circuit QFTAdd512_after because it required too tight an error threshold 1.6891891891891893e-08 considering a threshold of 0.001 and 59200 partitions
QFTAdd32	before	4	4814	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:29:54.891347	Skipping circuit QFTAdd32_before because it required too tight an error threshold 2.0772746157041962e-07 considering a threshold of 0.001 and 4814 partitions
QFTAdd32	after	4	3040	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:29:56.421453	Skipping circuit QFTAdd32_after because it required too tight an error threshold 3.2894736842105264e-07 considering a threshold of 0.001 and 3040 partitions
QFTAdd256	before	4	46702	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:30:32.848766	Skipping circuit QFTAdd256_before because it required too tight an error threshold 2.1412359213738172e-08 considering a threshold of 0.001 and 46702 partitions
QFTAdd256	after	4	29248	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-17T19:31:01.443123	Skipping circuit QFTAdd256_after because it required too tight an error threshold 3.419037199124727e-08 considering a threshold of 0.001 and 29248 partitions
