QFT128	before	4	638	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:10.334903	Skipping circuit QFT128_before because it required too tight an error threshold 1.567398119122257e-06
QFT128	after	4	725	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.302819	Skipping circuit QFT128_after because it required too tight an error threshold 1.3793103448275862e-06
Adder8	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.307975	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder8	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.310113	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder8	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.311421	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder64	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.312962	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder64	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.318217	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder64	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.320046	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder512	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.323159	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder512	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.333969	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder512	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.351985	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder32	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.360443	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder32	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.362232	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder32	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.364022	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder256	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.369134	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder256	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.381226	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder256	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.384016	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder16	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.391399	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder16	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.393101	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder16	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.394827	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder128	before	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.396540	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 48, in parse_quipper_file
    control = int(control.split(']')[0])
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: ''

Adder128	after_light	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.410538	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

Adder128	after_heavy	4	-1	0.001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:12.416162	Traceback (most recent call last):
  File "/home/marc/Documents/quantum/ntro/comparisons/run_experiment.py", line 36, in run_experiment
    og_circuit = parse_quipper_file(source_file)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/Documents/quantum/ntro/comparisons/parse_quipper.py", line 65, in parse_quipper_file
    circuit.append_gate(gate, [qubit_index])
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1130, in append_gate
    return self.append(Operation(gate, location, params))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 1063, in append
    self.check_valid_operation(op)
  File "/home/marc/venvs/ntro/lib/python3.12/site-packages/bqskit/ir/circuit.py", line 923, in check_valid_operation
    raise ValueError('Operation location mismatch with Circuit.')
ValueError: Operation location mismatch with Circuit.

QFTAdd8	before	4	38	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:13.453745	Skipping circuit QFTAdd8_before because it required too tight an error threshold 2.631578947368421e-06
QFTAdd8	after	4	43	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:14.471417	Skipping circuit QFTAdd8_after because it required too tight an error threshold 2.325581395348837e-06
QFTAdd64	before	4	953	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:17.775372	Skipping circuit QFTAdd64_before because it required too tight an error threshold 1.0493179433368311e-07
QFTAdd64	after	4	1063	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:53:20.407604	Skipping circuit QFTAdd64_after because it required too tight an error threshold 9.407337723424272e-08
QFTAdd512	before	4	8346	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:56:29.572245	Skipping circuit QFTAdd512_before because it required too tight an error threshold 1.1981787682722263e-08
QFTAdd512	after	4	9289	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:59:20.011088	Skipping circuit QFTAdd512_after because it required too tight an error threshold 1.0765421466250403e-08
QFTAdd32	before	4	421	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:59:21.773471	Skipping circuit QFTAdd32_before because it required too tight an error threshold 2.3752969121140143e-07
QFTAdd32	after	4	469	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:59:23.314672	Skipping circuit QFTAdd32_after because it required too tight an error threshold 2.1321961620469084e-07
QFTAdd256	before	4	4116	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T18:59:59.033249	Skipping circuit QFTAdd256_before because it required too tight an error threshold 2.4295432458697768e-08
QFTAdd256	after	4	4591	0.0001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2025-04-15T19:00:27.381016	Skipping circuit QFTAdd256_after because it required too tight an error threshold 2.1781746896101067e-08
